transaction_id,customer_id,product_name,category,transaction_date,quantity,price,region
7380,C0533,Juice 1L,Beverages,2024-10-25,7,3.0,Lagos
7381,C0441,Chips 250g,Snacks,2025-07-10,6,3.0,Ibadan
7382,C1576,Biscuit 50g,Snacks,2024-12-02,1,0.8,Ibadan
7383,C1679,Milk 1L,Dairy,2025-05-31,5,2.2,Kano
7384,C0299,Biscuit 50g,Snacks,2024-12-07,1,0.8,Ibadan
7385,C1502,Water 1.5L,Beverages,2025-04-01,10,0.9,Abuja
7386,C0215,Biscuit 50g,Snacks,2025-04-09,8,0.8,Port Harcourt
7387,C0580,Biscuit 50g,Snacks,2025-08-13,7,0.8,Ibadan
7388,C1188,Water 1.5L,Beverages,2024-12-01,2,0.9,Ibadan
7389,C0611,Cheese 200g,Dairy,2024-10-15,6,4.5,Port Harcourt
7390,C1758,Cheese 200g,Dairy,2025-02-26,2,4.5,Kano
7391,C1614,Juice 1L,Beverages,2025-01-08,10,3.0,Ibadan
7392,C0015,Cola 500ml,Beverages,2025-06-16,3,1.2,Ibadan
7393,C1230,Chips 170g,Snacks,2025-07-21,7,2.5,Ibadan
7394,C0528,Juice 1L,Beverages,2025-06-15,8,3.0,Abuja
7395,C1521,Cheese 200g,Dairy,2025-03-12,8,4.5,Lagos
7396,C1756,Chips 170g,Snacks,2025-01-14,2,2.5,Lagos
7397,C1027,Cheese 200g,Dairy,2024-12-21,2,4.5,Ibadan
7398,C1510,Cola 500ml,Beverages,2024-12-15,1,1.2,Lagos
7399,C1448,Juice 1L,Beverages,2025-01-02,1,3.0,Ibadan
7400,C0021,Cola 500ml,Beverages,2025-05-08,1,1.2,Abuja
7401,C0097,Milk 1L,Dairy,2025-05-07,8,2.2,Ibadan
7402,C1766,Cheese 200g,Dairy,2025-05-07,8,4.5,Kano
7403,C1479,Chips 250g,Snacks,2024-08-20,8,3.0,Kano
7404,C1738,Cola 500ml,Beverages,2025-02-21,4,1.2,Ibadan
7405,C0204,Chips 250g,Snacks,2025-06-24,1,3.0,Port Harcourt
7406,C1944,Yogurt 150g,Dairy,2025-04-23,8,1.5,Abuja
7407,C0707,Biscuit 50g,Snacks,2025-07-28,6,0.8,Port Harcourt
7408,C1370,Water 1.5L,Beverages,2024-12-08,3,0.9,Ibadan
7409,C0880,Yogurt 150g,Dairy,2025-04-18,1,1.5,Abuja
7410,C0471,Cheese 200g,Dairy,2024-10-16,2,4.5,Abuja
7411,C0923,Chips 250g,Snacks,2025-03-27,4,3.0,Ibadan
7412,C1086,Chips 250g,Snacks,2025-08-15,2,3.0,Lagos
7413,C1453,Chips 250g,Snacks,2025-04-19,2,3.0,Kano
7414,C1848,Water 1.5L,Beverages,2025-02-10,4,0.9,Port Harcourt
7415,C0667,Water 1.5L,Beverages,2025-01-22,3,0.9,Port Harcourt
7416,C0927,Chips 170g,Snacks,2025-01-14,2,2.5,Ibadan
7417,C0130,Chips 170g,Snacks,2025-03-08,3,2.5,Kano
7418,C0281,Cheese 200g,Dairy,2025-03-24,2,4.5,Abuja
7419,C0990,Biscuit 50g,Snacks,2024-11-18,3,0.8,Abuja
7420,C0348,Chips 170g,Snacks,2024-08-31,4,2.5,Ibadan
7421,C1453,Yogurt 150g,Dairy,2025-06-08,7,1.5,Lagos
7422,C0368,Juice 1L,Beverages,2024-12-23,10,3.0,Kano
7423,C0157,Cheese 200g,Dairy,2025-07-14,3,4.5,Kano
7424,C0780,Cheese 200g,Dairy,2025-05-04,9,4.5,Kano
7425,C0683,Water 1.5L,Beverages,2024-08-24,10,0.9,Ibadan
7426,C0714,Chips 250g,Snacks,2025-05-21,7,3.0,Abuja
7427,C0442,Biscuit 50g,Snacks,2025-01-22,5,0.8,Kano
7428,C1183,Juice 1L,Beverages,2024-12-22,7,3.0,Lagos
7429,C1289,Cheese 200g,Dairy,2025-05-15,10,4.5,Kano
7430,C0425,Milk 1L,Dairy,2025-03-22,8,2.2,Port Harcourt
7431,C1440,Milk 1L,Dairy,2025-01-21,10,2.2,Lagos
7432,C1292,Chips 250g,Snacks,2025-05-12,9,3.0,Abuja
7433,C0896,Cheese 200g,Dairy,2024-12-09,9,4.5,Lagos
7434,C0346,Chips 250g,Snacks,2025-07-20,8,3.0,Port Harcourt
7435,C1883,Biscuit 50g,Snacks,2025-04-08,1,0.8,Kano
7436,C1706,Cheese 200g,Dairy,2025-06-26,6,4.5,Lagos
7437,C1756,Milk 1L,Dairy,2025-03-21,8,2.2,Kano
7438,C1747,Cola 500ml,Beverages,2025-08-12,7,1.2,Ibadan
7439,C0945,Cheese 200g,Dairy,2025-06-07,1,4.5,Abuja
7440,C0931,Chips 170g,Snacks,2025-08-16,10,2.5,Abuja
7441,C0045,Cheese 200g,Dairy,2025-03-05,9,4.5,Port Harcourt
7442,C1679,Milk 1L,Dairy,2024-11-18,3,2.2,Ibadan
7443,C1510,Cheese 200g,Dairy,2025-04-16,5,4.5,Lagos
7444,C0668,Chips 170g,Snacks,2024-10-27,2,2.5,Ibadan
7445,C1018,Cola 500ml,Beverages,2025-08-07,2,1.2,Ibadan
7446,C1759,Chips 250g,Snacks,2024-11-01,4,3.0,Kano
7447,C1503,Cola 500ml,Beverages,2025-03-10,8,1.2,Kano
7448,C0051,Cheese 200g,Dairy,2024-11-29,10,4.5,Lagos
7449,C1116,Cola 500ml,Beverages,2025-01-09,5,1.2,Kano
7450,C1476,Cola 500ml,Beverages,2025-02-01,8,1.2,Port Harcourt
7451,C0715,Biscuit 50g,Snacks,2024-11-28,8,0.8,Kano
7452,C1323,Biscuit 50g,Snacks,2025-01-21,4,0.8,Ibadan
7453,C0361,Biscuit 50g,Snacks,2024-11-22,8,0.8,Ibadan
7454,C0152,Chips 170g,Snacks,2025-04-26,1,2.5,Ibadan
7455,C0432,Cheese 200g,Dairy,2025-04-11,5,4.5,Kano
7456,C1313,Water 1.5L,Beverages,2025-05-17,9,0.9,Lagos
7457,C1055,Yogurt 150g,Dairy,2025-01-08,5,1.5,Port Harcourt
7458,C0608,Water 1.5L,Beverages,2024-09-03,6,0.9,Lagos
7459,C0545,Biscuit 50g,Snacks,2025-01-16,3,0.8,Abuja
7460,C1977,Chips 250g,Snacks,2024-09-22,8,3.0,Kano
7461,C1978,Yogurt 150g,Dairy,2025-06-10,7,1.5,Abuja
7462,C0446,Cola 500ml,Beverages,2025-03-02,3,1.2,Port Harcourt
7463,C0499,Chips 250g,Snacks,2025-02-08,3,3.0,Kano
7464,C0107,Chips 250g,Snacks,2024-10-21,8,3.0,Lagos
7465,C0497,Biscuit 50g,Snacks,2025-02-19,5,0.8,Port Harcourt
7466,C1122,Milk 1L,Dairy,2025-08-04,2,2.2,Ibadan
7467,C0696,Juice 1L,Beverages,2025-04-22,2,3.0,Port Harcourt
7468,C0774,Juice 1L,Beverages,2025-07-23,6,3.0,Lagos
7469,C0696,Cheese 200g,Dairy,2025-02-04,6,4.5,Port Harcourt
7470,C0887,Yogurt 150g,Dairy,2024-12-16,9,1.5,Ibadan
7471,C0233,Biscuit 50g,Snacks,2025-03-09,6,0.8,Port Harcourt
7472,C1027,Cola 500ml,Beverages,2025-05-24,7,1.2,Lagos
7473,C0513,Chips 250g,Snacks,2025-05-14,8,3.0,Lagos
7474,C0705,Biscuit 50g,Snacks,2024-10-05,8,0.8,Port Harcourt
7475,C0474,Water 1.5L,Beverages,2024-12-20,5,0.9,Port Harcourt
7476,C1563,Water 1.5L,Beverages,2025-01-14,5,0.9,Abuja
7477,C1113,Chips 250g,Snacks,2024-10-22,9,3.0,Port Harcourt
7478,C1475,Cheese 200g,Dairy,2025-02-18,9,4.5,Port Harcourt
7479,C0221,Water 1.5L,Beverages,2025-06-11,8,0.9,Kano
7480,C0500,Biscuit 50g,Snacks,2024-12-04,8,0.8,Abuja
7481,C1812,Chips 250g,Snacks,2025-06-29,8,3.0,Abuja
7482,C1760,Biscuit 50g,Snacks,2024-11-24,8,0.8,Port Harcourt
7483,C1614,Biscuit 50g,Snacks,2025-02-06,6,0.8,Ibadan
7484,C1570,Biscuit 50g,Snacks,2024-10-18,3,0.8,Lagos
7485,C1439,Milk 1L,Dairy,2025-05-13,4,2.2,Lagos
7486,C1170,Milk 1L,Dairy,2024-09-02,2,2.2,Kano
7487,C1506,Yogurt 150g,Dairy,2024-10-07,8,1.5,Abuja
7488,C0550,Cheese 200g,Dairy,2025-06-06,5,4.5,Lagos
7489,C1859,Chips 250g,Snacks,2025-05-27,4,3.0,Ibadan
7490,C1797,Yogurt 150g,Dairy,2024-12-15,1,1.5,Abuja
7491,C1776,Milk 1L,Dairy,2024-11-09,7,2.2,Abuja
7492,C0692,Chips 250g,Snacks,2025-04-11,7,3.0,Port Harcourt
7493,C0922,Cheese 200g,Dairy,2025-06-24,1,4.5,Lagos
7494,C1690,Biscuit 50g,Snacks,2025-07-30,8,0.8,Port Harcourt
7495,C1578,Cheese 200g,Dairy,2025-02-20,6,4.5,Lagos
7496,C0158,Cheese 200g,Dairy,2025-05-25,5,4.5,Kano
7497,C1620,Juice 1L,Beverages,2025-04-02,7,3.0,Kano
7498,C0301,Chips 170g,Snacks,2024-09-01,2,2.5,Port Harcourt
7499,C1579,Milk 1L,Dairy,2025-02-07,10,2.2,Ibadan
7500,C1667,Water 1.5L,Beverages,2025-04-10,3,0.9,Abuja
7501,C1278,Chips 250g,Snacks,2024-09-29,2,3.0,Ibadan
7502,C0432,Water 1.5L,Beverages,2024-10-22,1,0.9,Lagos
7503,C0384,Water 1.5L,Beverages,2025-07-28,3,0.9,Abuja
7504,C0491,Biscuit 50g,Snacks,2025-05-19,10,0.8,Port Harcourt
7505,C0515,Yogurt 150g,Dairy,2024-12-27,5,1.5,Port Harcourt
7506,C1906,Yogurt 150g,Dairy,2025-05-16,1,1.5,Lagos
7507,C1065,Biscuit 50g,Snacks,2025-04-27,4,0.8,Port Harcourt
7508,C0630,Water 1.5L,Beverages,2025-07-04,5,0.9,Lagos
7509,C0220,Milk 1L,Dairy,2025-05-01,9,2.2,Ibadan
7510,C1842,Cheese 200g,Dairy,2025-07-03,6,4.5,Lagos
7511,C1059,Juice 1L,Beverages,2024-09-18,10,3.0,Abuja
7512,C1361,Chips 250g,Snacks,2024-12-11,5,3.0,Kano
7513,C0428,Biscuit 50g,Snacks,2025-04-13,6,0.8,Ibadan
7514,C0764,Cola 500ml,Beverages,2024-12-01,2,1.2,Kano
7515,C1561,Water 1.5L,Beverages,2024-09-03,10,0.9,Port Harcourt
7516,C0478,Yogurt 150g,Dairy,2025-02-26,4,1.5,Port Harcourt
7517,C0988,Juice 1L,Beverages,2025-01-31,10,3.0,Abuja
7518,C0397,Cheese 200g,Dairy,2024-10-22,3,4.5,Abuja
7519,C1278,Yogurt 150g,Dairy,2025-03-10,8,1.5,Kano
7520,C0520,Chips 250g,Snacks,2025-02-16,7,3.0,Ibadan
7521,C1221,Juice 1L,Beverages,2025-07-24,8,3.0,Kano
7522,C0961,Yogurt 150g,Dairy,2024-10-26,3,1.5,Port Harcourt
7523,C0571,Chips 170g,Snacks,2025-06-14,1,2.5,Lagos
7524,C1903,Milk 1L,Dairy,2025-05-27,4,2.2,Lagos
7525,C0370,Chips 250g,Snacks,2025-06-11,10,3.0,Port Harcourt
7526,C1813,Water 1.5L,Beverages,2025-02-09,10,0.9,Abuja
7527,C0583,Chips 250g,Snacks,2024-11-04,10,3.0,Port Harcourt
7528,C1632,Chips 250g,Snacks,2024-09-28,1,3.0,Abuja
7529,C0735,Yogurt 150g,Dairy,2024-08-29,6,1.5,Kano
7530,C1946,Biscuit 50g,Snacks,2025-06-28,1,0.8,Port Harcourt
7531,C1085,Milk 1L,Dairy,2025-05-20,7,2.2,Lagos
7532,C1817,Yogurt 150g,Dairy,2024-10-06,4,1.5,Lagos
7533,C0615,Biscuit 50g,Snacks,2025-07-08,9,0.8,Port Harcourt
7534,C1374,Yogurt 150g,Dairy,2024-12-10,1,1.5,Ibadan
7535,C1235,Cheese 200g,Dairy,2024-10-22,3,4.5,Lagos
7536,C1610,Milk 1L,Dairy,2025-07-07,2,2.2,Port Harcourt
7537,C0473,Chips 170g,Snacks,2024-11-13,3,2.5,Kano
7538,C0099,Cola 500ml,Beverages,2024-09-26,3,1.2,Lagos
7539,C1641,Biscuit 50g,Snacks,2024-11-18,4,0.8,Ibadan
7540,C1522,Cola 500ml,Beverages,2025-06-01,6,1.2,Lagos
7541,C1928,Biscuit 50g,Snacks,2025-03-11,10,0.8,Ibadan
7542,C1416,Chips 170g,Snacks,2025-06-19,9,2.5,Kano
7543,C0866,Biscuit 50g,Snacks,2025-01-09,2,0.8,Kano
7544,C0658,Yogurt 150g,Dairy,2025-03-04,8,1.5,Ibadan
7545,C0695,Milk 1L,Dairy,2025-04-10,1,2.2,Port Harcourt
7546,C0804,Milk 1L,Dairy,2025-08-17,4,2.2,Port Harcourt
7547,C0383,Cheese 200g,Dairy,2024-10-14,7,4.5,Lagos
7548,C1934,Cheese 200g,Dairy,2024-09-18,2,4.5,Ibadan
7549,C0197,Milk 1L,Dairy,2025-07-23,1,2.2,Lagos
7550,C1556,Juice 1L,Beverages,2024-10-25,5,3.0,Port Harcourt
7551,C1159,Cola 500ml,Beverages,2025-05-03,1,1.2,Lagos
7552,C0027,Juice 1L,Beverages,2025-01-10,5,3.0,Lagos
7553,C0159,Water 1.5L,Beverages,2025-05-29,5,0.9,Ibadan
7554,C0796,Cola 500ml,Beverages,2024-12-03,9,1.2,Port Harcourt
7555,C1542,Chips 250g,Snacks,2025-05-06,4,3.0,Port Harcourt
7556,C1860,Juice 1L,Beverages,2025-06-21,6,3.0,Abuja
7557,C0622,Cheese 200g,Dairy,2025-01-02,4,4.5,Port Harcourt
7558,C1518,Cola 500ml,Beverages,2024-11-24,8,1.2,Lagos
7559,C0963,Biscuit 50g,Snacks,2025-01-16,2,0.8,Ibadan
7560,C0172,Cheese 200g,Dairy,2024-11-01,3,4.5,Port Harcourt
7561,C0769,Cheese 200g,Dairy,2025-02-17,8,4.5,Lagos
7562,C0010,Cheese 200g,Dairy,2025-06-05,1,4.5,Ibadan
7563,C1279,Cola 500ml,Beverages,2024-11-26,4,1.2,Port Harcourt
7564,C1508,Chips 170g,Snacks,2025-01-04,6,2.5,Port Harcourt
7565,C1153,Chips 250g,Snacks,2025-05-11,4,3.0,Port Harcourt
7566,C1162,Milk 1L,Dairy,2024-11-21,3,2.2,Port Harcourt
7567,C1226,Chips 170g,Snacks,2025-05-09,1,2.5,Port Harcourt
7568,C0208,Juice 1L,Beverages,2024-10-20,8,3.0,Ibadan
7569,C0891,Biscuit 50g,Snacks,2024-10-08,7,0.8,Lagos
7570,C1212,Cheese 200g,Dairy,2025-08-01,3,4.5,Port Harcourt
7571,C0945,Water 1.5L,Beverages,2024-11-13,3,0.9,Kano
7572,C1650,Cola 500ml,Beverages,2024-08-21,10,1.2,Abuja
7573,C1449,Cola 500ml,Beverages,2025-08-10,2,1.2,Ibadan
7574,C1268,Water 1.5L,Beverages,2024-11-26,2,0.9,Kano
7575,C0072,Yogurt 150g,Dairy,2024-12-12,7,1.5,Abuja
7576,C0541,Biscuit 50g,Snacks,2024-12-08,7,0.8,Ibadan
7577,C1519,Cheese 200g,Dairy,2025-04-10,8,4.5,Kano
7578,C0844,Water 1.5L,Beverages,2025-08-06,1,0.9,Ibadan
7579,C1285,Biscuit 50g,Snacks,2024-10-07,10,0.8,Lagos
7580,C0482,Chips 170g,Snacks,2025-08-14,5,2.5,Port Harcourt
7581,C1995,Biscuit 50g,Snacks,2024-11-17,8,0.8,Port Harcourt
7582,C0393,Chips 170g,Snacks,2024-12-16,10,2.5,Abuja
7583,C0857,Yogurt 150g,Dairy,2025-08-08,8,1.5,Lagos
7584,C0026,Cheese 200g,Dairy,2025-04-04,9,4.5,Kano
7585,C1660,Chips 170g,Snacks,2024-09-03,5,2.5,Abuja
7586,C1678,Chips 250g,Snacks,2025-05-12,2,3.0,Port Harcourt
7587,C0923,Chips 250g,Snacks,2024-12-17,9,3.0,Port Harcourt
7588,C0356,Chips 170g,Snacks,2025-07-17,2,2.5,Kano
7589,C0422,Juice 1L,Beverages,2025-02-27,1,3.0,Kano
7590,C1917,Water 1.5L,Beverages,2024-09-22,3,0.9,Port Harcourt
7591,C1365,Chips 170g,Snacks,2024-12-03,6,2.5,Kano
7592,C1614,Juice 1L,Beverages,2024-09-15,2,3.0,Ibadan
7593,C1588,Chips 170g,Snacks,2025-03-27,10,2.5,Port Harcourt
7594,C1287,Chips 250g,Snacks,2025-08-07,7,3.0,Kano
7595,C0764,Biscuit 50g,Snacks,2025-01-26,2,0.8,Lagos
7596,C1149,Biscuit 50g,Snacks,2025-01-18,3,0.8,Lagos
7597,C0724,Biscuit 50g,Snacks,2025-04-23,1,0.8,Lagos
7598,C1943,Juice 1L,Beverages,2024-09-27,7,3.0,Lagos
7599,C0365,Cheese 200g,Dairy,2024-10-03,9,4.5,Kano
7600,C0354,Cola 500ml,Beverages,2025-06-03,3,1.2,Port Harcourt
7601,C1463,Chips 170g,Snacks,2025-01-05,1,2.5,Port Harcourt
7602,C1085,Chips 170g,Snacks,2025-07-16,10,2.5,Abuja
7603,C1800,Chips 250g,Snacks,2025-03-29,6,3.0,Abuja
7604,C1942,Biscuit 50g,Snacks,2025-06-03,9,0.8,Port Harcourt
7605,C1903,Juice 1L,Beverages,2025-01-09,9,3.0,Kano
7606,C0897,Cheese 200g,Dairy,2025-02-19,9,4.5,Abuja
7607,C0967,Juice 1L,Beverages,2025-05-18,5,3.0,Lagos
7608,C0180,Water 1.5L,Beverages,2025-04-17,5,0.9,Kano
7609,C0148,Yogurt 150g,Dairy,2025-07-20,4,1.5,Kano
7610,C0005,Juice 1L,Beverages,2025-07-01,8,3.0,Ibadan
7611,C0191,Cola 500ml,Beverages,2024-12-03,7,1.2,Port Harcourt
7612,C0112,Milk 1L,Dairy,2025-01-10,8,2.2,Port Harcourt
7613,C1473,Cola 500ml,Beverages,2025-06-09,4,1.2,Lagos
7614,C0334,Biscuit 50g,Snacks,2025-08-05,3,0.8,Ibadan
7615,C0559,Cola 500ml,Beverages,2025-05-10,1,1.2,Port Harcourt
7616,C0351,Milk 1L,Dairy,2025-01-06,5,2.2,Lagos
7617,C0314,Yogurt 150g,Dairy,2025-07-27,6,1.5,Lagos
7618,C1659,Water 1.5L,Beverages,2024-08-21,9,0.9,Port Harcourt
7619,C1845,Yogurt 150g,Dairy,2024-12-05,7,1.5,Lagos
7620,C1309,Juice 1L,Beverages,2024-10-02,3,3.0,Lagos
7621,C1129,Biscuit 50g,Snacks,2025-05-14,8,0.8,Lagos
7622,C0922,Yogurt 150g,Dairy,2024-10-18,6,1.5,Abuja
7623,C1070,Yogurt 150g,Dairy,2025-04-25,8,1.5,Kano
7624,C1523,Cola 500ml,Beverages,2025-08-14,8,1.2,Ibadan
7625,C1900,Yogurt 150g,Dairy,2025-02-10,10,1.5,Ibadan
7626,C0397,Chips 250g,Snacks,2025-06-10,8,3.0,Ibadan
7627,C0350,Chips 170g,Snacks,2025-05-07,4,2.5,Ibadan
7628,C1166,Yogurt 150g,Dairy,2025-07-27,10,1.5,Port Harcourt
7629,C0282,Yogurt 150g,Dairy,2025-06-13,10,1.5,Ibadan
7630,C0954,Yogurt 150g,Dairy,2024-08-27,3,1.5,Ibadan
7631,C1696,Chips 170g,Snacks,2025-02-23,5,2.5,Port Harcourt
7632,C1503,Juice 1L,Beverages,2024-12-15,5,3.0,Ibadan
7633,C1857,Water 1.5L,Beverages,2025-08-10,7,0.9,Abuja
7634,C1035,Chips 250g,Snacks,2025-03-30,3,3.0,Port Harcourt
7635,C0816,Biscuit 50g,Snacks,2025-01-10,7,0.8,Ibadan
7636,C0159,Juice 1L,Beverages,2025-06-15,8,3.0,Ibadan
7637,C0669,Chips 170g,Snacks,2025-08-01,3,2.5,Abuja
7638,C1361,Biscuit 50g,Snacks,2025-06-08,5,0.8,Lagos
7639,C0720,Biscuit 50g,Snacks,2025-01-31,4,0.8,Abuja
7640,C0770,Water 1.5L,Beverages,2025-06-20,6,0.9,Ibadan
7641,C1495,Biscuit 50g,Snacks,2024-09-11,7,0.8,Lagos
7642,C1620,Chips 170g,Snacks,2025-04-01,2,2.5,Ibadan
7643,C0980,Biscuit 50g,Snacks,2024-10-26,4,0.8,Ibadan
7644,C1540,Yogurt 150g,Dairy,2025-04-13,3,1.5,Lagos
7645,C1878,Cheese 200g,Dairy,2025-04-25,5,4.5,Lagos
7646,C1069,Water 1.5L,Beverages,2025-04-29,1,0.9,Kano
7647,C0663,Chips 250g,Snacks,2025-03-23,6,3.0,Ibadan
7648,C1837,Yogurt 150g,Dairy,2025-08-16,10,1.5,Kano
7649,C1225,Water 1.5L,Beverages,2024-12-03,7,0.9,Kano
7650,C1037,Cola 500ml,Beverages,2024-12-17,6,1.2,Lagos
7651,C0704,Cheese 200g,Dairy,2025-03-16,2,4.5,Lagos
7652,C1618,Biscuit 50g,Snacks,2024-10-16,2,0.8,Port Harcourt
7653,C1676,Cola 500ml,Beverages,2025-07-27,3,1.2,Abuja
7654,C0782,Biscuit 50g,Snacks,2025-04-25,3,0.8,Lagos
7655,C0682,Biscuit 50g,Snacks,2025-04-15,9,0.8,Kano
7656,C1456,Biscuit 50g,Snacks,2025-05-01,3,0.8,Port Harcourt
7657,C0126,Cheese 200g,Dairy,2025-03-02,1,4.5,Kano
7658,C1557,Chips 250g,Snacks,2025-04-19,9,3.0,Kano
7659,C0339,Chips 170g,Snacks,2025-02-10,10,2.5,Ibadan
7660,C0316,Milk 1L,Dairy,2025-03-24,3,2.2,Ibadan
7661,C1195,Cola 500ml,Beverages,2025-05-24,9,1.2,Port Harcourt
7662,C1021,Yogurt 150g,Dairy,2025-04-10,7,1.5,Ibadan
7663,C1152,Cheese 200g,Dairy,2025-07-22,6,4.5,Abuja
7664,C0901,Yogurt 150g,Dairy,2025-07-14,5,1.5,Kano
7665,C0679,Chips 250g,Snacks,2025-04-25,2,3.0,Abuja
7666,C1542,Chips 250g,Snacks,2025-01-14,9,3.0,Kano
7667,C0578,Water 1.5L,Beverages,2024-10-01,2,0.9,Kano
7668,C1743,Milk 1L,Dairy,2024-11-09,1,2.2,Port Harcourt
7669,C0325,Chips 170g,Snacks,2025-06-19,3,2.5,Lagos
7670,C0784,Yogurt 150g,Dairy,2025-04-12,5,1.5,Abuja
7671,C0749,Chips 170g,Snacks,2025-01-14,5,2.5,Lagos
7672,C0534,Yogurt 150g,Dairy,2025-03-07,4,1.5,Kano
7673,C1020,Biscuit 50g,Snacks,2025-06-08,3,0.8,Port Harcourt
7674,C1642,Chips 170g,Snacks,2025-03-20,2,2.5,Lagos
7675,C0306,Biscuit 50g,Snacks,2025-06-18,1,0.8,Lagos
7676,C1267,Water 1.5L,Beverages,2025-01-31,6,0.9,Ibadan
7677,C0975,Biscuit 50g,Snacks,2025-03-21,5,0.8,Port Harcourt
7678,C1973,Chips 170g,Snacks,2024-11-18,8,2.5,Kano
7679,C1577,Water 1.5L,Beverages,2025-07-31,9,0.9,Lagos
7680,C1387,Yogurt 150g,Dairy,2025-01-03,6,1.5,Ibadan
7681,C0439,Chips 170g,Snacks,2025-03-29,10,2.5,Abuja
7682,C0828,Chips 250g,Snacks,2024-11-16,4,3.0,Port Harcourt
7683,C1202,Water 1.5L,Beverages,2024-09-04,1,0.9,Kano
7684,C0930,Milk 1L,Dairy,2025-07-24,5,2.2,Port Harcourt
7685,C0512,Cheese 200g,Dairy,2025-03-02,9,4.5,Port Harcourt
7686,C1612,Juice 1L,Beverages,2025-02-01,10,3.0,Abuja
7687,C0313,Cola 500ml,Beverages,2024-10-10,8,1.2,Port Harcourt
7688,C1198,Chips 170g,Snacks,2025-05-27,8,2.5,Port Harcourt
7689,C0608,Milk 1L,Dairy,2025-04-16,4,2.2,Ibadan
7690,C0420,Water 1.5L,Beverages,2024-09-28,4,0.9,Kano
7691,C1113,Milk 1L,Dairy,2024-12-25,5,2.2,Kano
7692,C1713,Water 1.5L,Beverages,2024-11-13,9,0.9,Lagos
7693,C0297,Biscuit 50g,Snacks,2024-12-15,9,0.8,Abuja
7694,C1308,Milk 1L,Dairy,2025-05-31,3,2.2,Kano
7695,C0169,Milk 1L,Dairy,2025-06-02,8,2.2,Ibadan
7696,C1606,Yogurt 150g,Dairy,2025-02-20,5,1.5,Abuja
7697,C1188,Juice 1L,Beverages,2024-09-14,7,3.0,Kano
7698,C0656,Yogurt 150g,Dairy,2025-02-26,9,1.5,Lagos
7699,C0095,Chips 250g,Snacks,2025-05-26,2,3.0,Port Harcourt
7700,C1907,Juice 1L,Beverages,2025-05-12,7,3.0,Abuja
7701,C1530,Cheese 200g,Dairy,2024-09-12,5,4.5,Kano
7702,C1472,Yogurt 150g,Dairy,2025-06-04,6,1.5,Ibadan
7703,C1581,Yogurt 150g,Dairy,2024-11-03,7,1.5,Lagos
7704,C1706,Chips 170g,Snacks,2025-02-27,3,2.5,Port Harcourt
7705,C1174,Chips 170g,Snacks,2025-02-12,5,2.5,Port Harcourt
7706,C1364,Cola 500ml,Beverages,2025-05-14,7,1.2,Port Harcourt
7707,C0832,Juice 1L,Beverages,2025-05-30,5,3.0,Ibadan
7708,C0695,Cola 500ml,Beverages,2025-03-22,6,1.2,Lagos
7709,C0300,Juice 1L,Beverages,2025-04-15,6,3.0,Port Harcourt
7710,C1274,Cheese 200g,Dairy,2025-07-07,9,4.5,Port Harcourt
7711,C0399,Cola 500ml,Beverages,2025-05-23,1,1.2,Abuja
7712,C1949,Water 1.5L,Beverages,2025-02-11,7,0.9,Abuja
7713,C0473,Milk 1L,Dairy,2025-05-11,4,2.2,Ibadan
7714,C0379,Yogurt 150g,Dairy,2025-06-25,1,1.5,Ibadan
7715,C1822,Cheese 200g,Dairy,2024-12-21,4,4.5,Port Harcourt
7716,C1840,Chips 170g,Snacks,2024-09-06,2,2.5,Kano
7717,C1791,Water 1.5L,Beverages,2025-03-08,8,0.9,Lagos
7718,C0737,Chips 170g,Snacks,2025-05-27,1,2.5,Abuja
7719,C1401,Chips 170g,Snacks,2025-02-22,8,2.5,Kano
7720,C1252,Cheese 200g,Dairy,2025-07-04,3,4.5,Ibadan
7721,C0650,Yogurt 150g,Dairy,2025-07-07,7,1.5,Lagos
7722,C1393,Water 1.5L,Beverages,2025-06-20,2,0.9,Kano
7723,C0062,Cola 500ml,Beverages,2025-07-27,5,1.2,Port Harcourt
7724,C1845,Milk 1L,Dairy,2025-04-02,8,2.2,Lagos
7725,C0219,Chips 250g,Snacks,2025-06-02,7,3.0,Ibadan
7726,C0627,Cola 500ml,Beverages,2025-06-16,5,1.2,Ibadan
7727,C1792,Chips 170g,Snacks,2025-02-19,7,2.5,Port Harcourt
7728,C0912,Chips 250g,Snacks,2025-01-22,8,3.0,Abuja
7729,C0587,Chips 250g,Snacks,2025-06-23,2,3.0,Port Harcourt
7730,C0457,Yogurt 150g,Dairy,2025-04-04,7,1.5,Port Harcourt
7731,C0857,Cheese 200g,Dairy,2024-12-10,9,4.5,Port Harcourt
7732,C0172,Water 1.5L,Beverages,2025-05-03,10,0.9,Abuja
7733,C1331,Cheese 200g,Dairy,2024-12-18,6,4.5,Ibadan
7734,C0013,Chips 170g,Snacks,2025-08-17,3,2.5,Kano
7735,C0651,Water 1.5L,Beverages,2025-06-12,4,0.9,Kano
7736,C0369,Cola 500ml,Beverages,2024-10-12,10,1.2,Kano
7737,C0024,Chips 250g,Snacks,2024-10-21,5,3.0,Port Harcourt
7738,C1124,Chips 250g,Snacks,2025-05-22,7,3.0,Ibadan
7739,C0925,Yogurt 150g,Dairy,2024-09-12,4,1.5,Ibadan
7740,C0117,Cheese 200g,Dairy,2025-04-16,5,4.5,Kano
